"TipoValor","Emisora","Serie","id","Moodys","SP","Fitch","HR","Calificacion"
"*CSP","MXPEUR","EUR","*CSP-MXPEUR-EUR","-","-","-","-","-"
"*CSP","MXPEUR","V48","*CSP-MXPEUR-V48","-","-","-","-","-"
"*CSP","MXPFIM","V48","*CSP-MXPFIM-V48","-","-","-","-","-"
"*CSP","MXPFJD","V48","*CSP-MXPFJD-V48","-","-","-","-","-"
"*CSP","MXPFRF","V48","*CSP-MXPFRF-V48","-","-","-","-","-"
"*CSP","MXPGBP","V48","*CSP-MXPGBP-V48","-","-","-","-","-"
"*CSP","MXPGRD","V48","*CSP-MXPGRD-V48","-","-","-","-","-"
"*CSP","MXPGTQ","V48","*CSP-MXPGTQ-V48","-","-","-","-","-"
"*CSP","MXPGYD","V48","*CSP-MXPGYD-V48","-","-","-","-","-"
"*CSP","MXPHKD","V48","*CSP-MXPHKD-V48","-","-","-","-","-"
"*CSP","MXPHNL","V48","*CSP-MXPHNL-V48","-","-","-","-","-"
"*CSP","MXPHTG","V48","*CSP-MXPHTG-V48","-","-","-","-","-"
"*CSP","MXPHUF","V48","*CSP-MXPHUF-V48","-","-","-","-","-"
"*CSP","MXPIDR","V48","*CSP-MXPIDR-V48","-","-","-","-","-"
"*CSP","MXPILS","V48","*CSP-MXPILS-V48","-","-","-","-","-"
"*CSP","MXPINR","V48","*CSP-MXPINR-V48","-","-","-","-","-"
"*CSP","MXPIQD","V48","*CSP-MXPIQD-V48","-","-","-","-","-"
"*CSP","MXPISK","V48","*CSP-MXPISK-V48","-","-","-","-","-"
"*CSP","MXPITL","V48","*CSP-MXPITL-V48","-","-","-","-","-"
"*CSP","MXPJMD","V48","*CSP-MXPJMD-V48","-","-","-","-","-"
"*CSP","MXPJPY","V48","*CSP-MXPJPY-V48","-","-","-","-","-"
"*CSP","MXPKES","V48","*CSP-MXPKES-V48","-","-","-","-","-"
"*CSP","MXPKRW","V48","*CSP-MXPKRW-V48","-","-","-","-","-"
"*CSP","MXPKWD","V48","*CSP-MXPKWD-V48","-","-","-","-","-"
"*CSP","MXPKYD","V48","*CSP-MXPKYD-V48","-","-","-","-","-"
"*CSP","MXPLTL","V48","*CSP-MXPLTL-V48","-","-","-","-","-"
"*CSP","MXPLUF","V48","*CSP-MXPLUF-V48","-","-","-","-","-"
"*CSP","MXPLVL","V48","*CSP-MXPLVL-V48","-","-","-","-","-"
"*CSP","MXPMAD","V48","*CSP-MXPMAD-V48","-","-","-","-","-"
"*CSP","MXPMYR","V48","*CSP-MXPMYR-V48","-","-","-","-","-"
"*CSP","MXPNGN","V48","*CSP-MXPNGN-V48","-","-","-","-","-"
"*CSP","MXPNIC","V48","*CSP-MXPNIC-V48","-","-","-","-","-"
"*CSP","MXPNIO","V48","*CSP-MXPNIO-V48","-","-","-","-","-"
"*CSP","MXPNLG","V48","*CSP-MXPNLG-V48","-","-","-","-","-"
"*CSP","MXPNOK","V48","*CSP-MXPNOK-V48","-","-","-","-","-"
"*CSP","MXPNZD","V48","*CSP-MXPNZD-V48","-","-","-","-","-"
"*CSP","MXPPEN","V48","*CSP-MXPPEN-V48","-","-","-","-","-"
"*CSP","MXPPHP","V48","*CSP-MXPPHP-V48","-","-","-","-","-"
"*CSP","MXPPKR","V48","*CSP-MXPPKR-V48","-","-","-","-","-"
"*CSP","MXPPLN","V48","*CSP-MXPPLN-V48","-","-","-","-","-"
"*CSP","MXPPTE","V48","*CSP-MXPPTE-V48","-","-","-","-","-"
"*CSP","MXPPYG","V48","*CSP-MXPPYG-V48","-","-","-","-","-"
"*CSP","MXPQAR","V48","*CSP-MXPQAR-V48","-","-","-","-","-"
"*CSP","MXPRON","V48","*CSP-MXPRON-V48","-","-","-","-","-"
"*CSP","MXPRUB","V48","*CSP-MXPRUB-V48","-","-","-","-","-"
"*CSP","MXPSAR","V48","*CSP-MXPSAR-V48","-","-","-","-","-"
"*CSP","MXPSEK","V48","*CSP-MXPSEK-V48","-","-","-","-","-"
"*CSP","MXPSGD","V48","*CSP-MXPSGD-V48","-","-","-","-","-"
"*CSP","MXPSVC","V48","*CSP-MXPSVC-V48","-","-","-","-","-"
"*CSP","MXPTHB","V48","*CSP-MXPTHB-V48","-","-","-","-","-"
"*CSP","MXPTND","V48","*CSP-MXPTND-V48","-","-","-","-","-"
"*CSP","MXPTRY","V48","*CSP-MXPTRY-V48","-","-","-","-","-"
"*CSP","MXPTTD","V48","*CSP-MXPTTD-V48","-","-","-","-","-"
"*CSP","MXPTWD","V48","*CSP-MXPTWD-V48","-","-","-","-","-"
"*CSP","MXPUAH","V48","*CSP-MXPUAH-V48","-","-","-","-","-"
"*CSP","MXPUSDC","VMD","*CSP-MXPUSDC-VMD","-","-","-","-","-"
"*CSP","MXPUSDS","V48","*CSP-MXPUSDS-V48","-","-","-","-","-"
"*CSP","MXPUSDT","V24","*CSP-MXPUSDT-V24","-","-","-","-","-"
"*CSP","MXPUVR","V48","*CSP-MXPUVR-V48","-","-","-","-","-"
"*CSP","MXPUYU","V48","*CSP-MXPUYU-V48","-","-","-","-","-"
"*CSP","MXPVEB","V48","*CSP-MXPVEB-V48","-","-","-","-","-"
"*CSP","MXPVEF","V48","*CSP-MXPVEF-V48","-","-","-","-","-"
"*CSP","MXPVND","V48","*CSP-MXPVND-V48","-","-","-","-","-"
"*CSP","MXPXCD","V48","*CSP-MXPXCD-V48","-","-","-","-","-"
"*CSP","MXPZAR","V48","*CSP-MXPZAR-V48","-","-","-","-","-"
"*CSP","USDEUR","V48","*CSP-USDEUR-V48","-","-","-","-","-"
"*CSP","USDSMXP","V48","*CSP-USDSMXP-V48","-","-","-","-","-"
"*C","AEDUSD","V48","*C-AEDUSD-V48","-","-","-","-","-"
"*C","ARSUSD","V48","*C-ARSUSD-V48","-","-","-","-","-"
"*C","ATSUSD","V48","*C-ATSUSD-V48","-","-","-","-","-"
"*C","AUDCAD","V48","*C-AUDCAD-V48","-","-","-","-","-"
"*C","AUDCHF","V48","*C-AUDCHF-V48","-","-","-","-","-"
"*C","AUDEUR","V48","*C-AUDEUR-V48","-","-","-","-","-"
"*C","AUDGBP","V48","*C-AUDGBP-V48","-","-","-","-","-"
"*C","AUDJPY","V48","*C-AUDJPY-V48","-","-","-","-","-"
"*C","AUDMXP","V48","*C-AUDMXP-V48","-","-","-","-","-"
"*C","AUDUSD","V48","*C-AUDUSD-V48","-","-","-","-","-"
"*C","AWGUSD","V48","*C-AWGUSD-V48","-","-","-","-","-"
"*C","BBDUSD","V48","*C-BBDUSD-V48","-","-","-","-","-"
"*C","BDTUSD","V48","*C-BDTUSD-V48","-","-","-","-","-"
"*C","BEFUSD","V48","*C-BEFUSD-V48","-","-","-","-","-"
"*C","BGNUSD","V48","*C-BGNUSD-V48","-","-","-","-","-"
"*C","BMDUSD","V48","*C-BMDUSD-V48","-","-","-","-","-"
"*C","BOBUSD","V48","*C-BOBUSD-V48","-","-","-","-","-"
"*C","BRLAUD","V48","*C-BRLAUD-V48","-","-","-","-","-"
"*C","BRLCAD","V48","*C-BRLCAD-V48","-","-","-","-","-"
"*C","BRLCHF","V48","*C-BRLCHF-V48","-","-","-","-","-"
"*C","BRLEUR","V48","*C-BRLEUR-V48","-","-","-","-","-"
"*C","BRLGBP","V48","*C-BRLGBP-V48","-","-","-","-","-"
"*C","BRLUSD","V48","*C-BRLUSD-V48","-","-","-","-","-"
"*C","BSDUSD","V48","*C-BSDUSD-V48","-","-","-","-","-"
"*C","BZDUSD","V48","*C-BZDUSD-V48","-","-","-","-","-"
"*C","CADAUD","V48","*C-CADAUD-V48","-","-","-","-","-"
"*C","CADCHF","V48","*C-CADCHF-V48","-","-","-","-","-"
"*C","CADEUR","V48","*C-CADEUR-V48","-","-","-","-","-"
"*C","CADGBP","V48","*C-CADGBP-V48","-","-","-","-","-"
"*C","CADJPY","V48","*C-CADJPY-V48","-","-","-","-","-"
"*C","CADMXP","V48","*C-CADMXP-V48","-","-","-","-","-"
"*C","CADUSD","V48","*C-CADUSD-V48","-","-","-","-","-"
"*C","CHFAUD","V48","*C-CHFAUD-V48","-","-","-","-","-"
"*C","CHFCAD","V48","*C-CHFCAD-V48","-","-","-","-","-"
"*C","CHFEUR","V48","*C-CHFEUR-V48","-","-","-","-","-"
"*C","CHFGBP","V48","*C-CHFGBP-V48","-","-","-","-","-"
"*C","CHFJPY","V48","*C-CHFJPY-V48","-","-","-","-","-"
"*C","CHFMXP","V48","*C-CHFMXP-V48","-","-","-","-","-"
"*C","CHFUSD","V48","*C-CHFUSD-V48","-","-","-","-","-"
"*C","CLFCLP","V48","*C-CLFCLP-V48","-","-","-","-","-"
"*C","CLFPUSD","V48","*C-CLFPUSD-V48","-","-","-","-","-"
"*C","CLPUSD","V48","*C-CLPUSD-V48","-","-","-","-","-"
"*C","CNHUSD","V48","*C-CNHUSD-V48","-","-","-","-","-"
"*C","CNYUSD","V48","*C-CNYUSD-V48","-","-","-","-","-"
"*C","COPUSD","V48","*C-COPUSD-V48","-","-","-","-","-"
"*C","COPUVR","V48","*C-COPUVR-V48","-","-","-","-","-"
"*C","CRCUSD","V48","*C-CRCUSD-V48","-","-","-","-","-"
"*C","CZKUSD","V48","*C-CZKUSD-V48","-","-","-","-","-"
"*C","DEGUSD","V48","*C-DEGUSD-V48","-","-","-","-","-"
"*C","DEMUSD","V48","*C-DEMUSD-V48","-","-","-","-","-"
"*C","DKKUSD","V48","*C-DKKUSD-V48","-","-","-","-","-"
"*C","DOPUSD","V48","*C-DOPUSD-V48","-","-","-","-","-"
"*C","DZDUSD","V48","*C-DZDUSD-V48","-","-","-","-","-"
"*C","EGPUSD","V48","*C-EGPUSD-V48","-","-","-","-","-"
"*C","ESPUSD","V48","*C-ESPUSD-V48","-","-","-","-","-"
"*C","EURAUD","V48","*C-EURAUD-V48","-","-","-","-","-"
"*C","EURCAD","V48","*C-EURCAD-V48","-","-","-","-","-"
"*C","EURCHF","V48","*C-EURCHF-V48","-","-","-","-","-"
"*C","EURGBP","V48","*C-EURGBP-V48","-","-","-","-","-"
"*C","EURJPY","V48","*C-EURJPY-V48","-","-","-","-","-"
"*C","EURMXP","V48","*C-EURMXP-V48","-","-","-","-","-"
"*C","EURUSD","V48","*C-EURUSD-V48","-","-","-","-","-"
"*C","EURZAR","V48","*C-EURZAR-V48","-","-","-","-","-"
"*C","FIMUSD","V48","*C-FIMUSD-V48","-","-","-","-","-"
"*C","FJDUSD","V48","*C-FJDUSD-V48","-","-","-","-","-"
"*C","FRFUSD","V48","*C-FRFUSD-V48","-","-","-","-","-"
"*C","GBPAUD","V48","*C-GBPAUD-V48","-","-","-","-","-"
"*C","GBPCAD","V48","*C-GBPCAD-V48","-","-","-","-","-"
"*C","GBPCHF","V48","*C-GBPCHF-V48","-","-","-","-","-"
"*C","GBPEUR","V48","*C-GBPEUR-V48","-","-","-","-","-"
"*C","GBPJPY","V48","*C-GBPJPY-V48","-","-","-","-","-"
"*C","GBPMXP","V48","*C-GBPMXP-V48","-","-","-","-","-"
"*C","GBPUSD","V48","*C-GBPUSD-V48","-","-","-","-","-"
"*C","GRDUSD","V48","*C-GRDUSD-V48","-","-","-","-","-"
"*C","GTQUSD","V48","*C-GTQUSD-V48","-","-","-","-","-"
"*C","GYDUSD","V48","*C-GYDUSD-V48","-","-","-","-","-"
"*C","HKDUSD","V48","*C-HKDUSD-V48","-","-","-","-","-"
"*C","HNLUSD","V48","*C-HNLUSD-V48","-","-","-","-","-"
"*C","HTGUSD","V48","*C-HTGUSD-V48","-","-","-","-","-"
"*C","HUFUSD","V48","*C-HUFUSD-V48","-","-","-","-","-"
"*C","IDRUSD","V48","*C-IDRUSD-V48","-","-","-","-","-"
"*C","ILSUSD","V48","*C-ILSUSD-V48","-","-","-","-","-"
"*C","INRUSD","V48","*C-INRUSD-V48","-","-","-","-","-"
"*C","IQDUSD","V48","*C-IQDUSD-V48","-","-","-","-","-"
"*C","ISKUSD","V48","*C-ISKUSD-V48","-","-","-","-","-"
"*C","ITLEUR","V48","*C-ITLEUR-V48","-","-","-","-","-"
"*C","ITLUSD","V48","*C-ITLUSD-V48","-","-","-","-","-"
"*C","JMDUSD","V48","*C-JMDUSD-V48","-","-","-","-","-"
"*C","JPYAUD","V48","*C-JPYAUD-V48","-","-","-","-","-"
"*C","JPYBRL","V48","*C-JPYBRL-V48","-","-","-","-","-"
"*C","JPYCAD","V48","*C-JPYCAD-V48","-","-","-","-","-"
"*C","JPYCHF","V48","*C-JPYCHF-V48","-","-","-","-","-"
"*C","JPYEUR","V48","*C-JPYEUR-V48","-","-","-","-","-"
"*C","JPYGBP","V48","*C-JPYGBP-V48","-","-","-","-","-"
"*C","JPYMXP","V48","*C-JPYMXP-V48","-","-","-","-","-"
"*C","JPYUSD","V48","*C-JPYUSD-V48","-","-","-","-","-"
"*C","KESUSD","V48","*C-KESUSD-V48","-","-","-","-","-"
"*C","KRWUSD","V48","*C-KRWUSD-V48","-","-","-","-","-"
"*C","KWDUSD","V48","*C-KWDUSD-V48","-","-","-","-","-"
"*C","KYDUSD","V48","*C-KYDUSD-V48","-","-","-","-","-"
"*C","LTLUSD","V48","*C-LTLUSD-V48","-","-","-","-","-"
"*C","LUFUSD","V48","*C-LUFUSD-V48","-","-","-","-","-"
"*C","LVLUSD","V48","*C-LVLUSD-V48","-","-","-","-","-"
"*C","MADUSD","V48","*C-MADUSD-V48","-","-","-","-","-"
"*C","MXPAED","AED","*C-MXPAED-AED","-","-","-","-","-"
"*C","MXPAED","V48","*C-MXPAED-V48","-","-","-","-","-"
"*C","MXPARS","ARS","*C-MXPARS-ARS","-","-","-","-","-"
"*C","MXPARS","V48","*C-MXPARS-V48","-","-","-","-","-"
"*C","MXPATS","ATS","*C-MXPATS-ATS","-","-","-","-","-"
"*C","MXPATS","V48","*C-MXPATS-V48","-","-","-","-","-"
"*C","MXPAUD","AUD","*C-MXPAUD-AUD","-","-","-","-","-"
"*C","MXPAUD","V48","*C-MXPAUD-V48","-","-","-","-","-"
"*C","MXPAWG","V48","*C-MXPAWG-V48","-","-","-","-","-"
"*C","MXPBBD","V48","*C-MXPBBD-V48","-","-","-","-","-"
"*C","MXPBDT","V48","*C-MXPBDT-V48","-","-","-","-","-"
"*C","MXPBEF","BEF","*C-MXPBEF-BEF","-","-","-","-","-"
"*C","MXPBEF","V48","*C-MXPBEF-V48","-","-","-","-","-"
"*C","MXPBGN","V48","*C-MXPBGN-V48","-","-","-","-","-"
"*C","MXPBMD","V48","*C-MXPBMD-V48","-","-","-","-","-"
"*C","MXPBOB","V48","*C-MXPBOB-V48","-","-","-","-","-"
"*C","MXPBRL","BRL","*C-MXPBRL-BRL","-","-","-","-","-"
"*C","MXPBRL","V48","*C-MXPBRL-V48","-","-","-","-","-"
"*C","MXPBSD","V48","*C-MXPBSD-V48","-","-","-","-","-"
"*C","MXPBZD","V48","*C-MXPBZD-V48","-","-","-","-","-"
"*C","MXPCAD","CAD","*C-MXPCAD-CAD","-","-","-","-","-"
"*C","MXPCAD","V48","*C-MXPCAD-V48","-","-","-","-","-"
"*C","MXPCHF","CHF","*C-MXPCHF-CHF","-","-","-","-","-"
"*C","MXPCHF","V48","*C-MXPCHF-V48","-","-","-","-","-"
"*C","MXPCLF","V48","*C-MXPCLF-V48","-","-","-","-","-"
"*C","MXPCLP","CLP","*C-MXPCLP-CLP","-","-","-","-","-"
"*C","MXPCLP","V48","*C-MXPCLP-V48","-","-","-","-","-"
"*C","MXPCNH","V48","*C-MXPCNH-V48","-","-","-","-","-"
"*C","MXPCNY","CNY","*C-MXPCNY-CNY","-","-","-","-","-"
"*C","MXPCNY","V48","*C-MXPCNY-V48","-","-","-","-","-"
"*C","MXPCOP","V48","*C-MXPCOP-V48","-","-","-","-","-"
"*C","MXPCRC","CRC","*C-MXPCRC-CRC","-","-","-","-","-"
"*C","MXPCRC","V48","*C-MXPCRC-V48","-","-","-","-","-"
"*C","MXPCZK","CZK","*C-MXPCZK-CZK","-","-","-","-","-"
"*C","MXPCZK","V48","*C-MXPCZK-V48","-","-","-","-","-"
"*C","MXPDEG","V48","*C-MXPDEG-V48","-","-","-","-","-"
"*C","MXPDEM","DEM","*C-MXPDEM-DEM","-","-","-","-","-"
"*C","MXPDEM","V48","*C-MXPDEM-V48","-","-","-","-","-"
"*C","MXPDKK","DKK","*C-MXPDKK-DKK","-","-","-","-","-"
"*C","MXPDKK","V48","*C-MXPDKK-V48","-","-","-","-","-"
"*C","MXPDOP","V48","*C-MXPDOP-V48","-","-","-","-","-"
"*C","MXPDZD","V48","*C-MXPDZD-V48","-","-","-","-","-"
"*C","MXPEGP","V48","*C-MXPEGP-V48","-","-","-","-","-"
"*C","MXPESP","ESP","*C-MXPESP-ESP","-","-","-","-","-"
"*C","MXPESP","V48","*C-MXPESP-V48","-","-","-","-","-"
"*C","MXPEUR","EUR","*C-MXPEUR-EUR","-","-","-","-","-"
"*C","MXPEUR","V48","*C-MXPEUR-V48","-","-","-","-","-"
"*C","MXPFIM","FIM","*C-MXPFIM-FIM","-","-","-","-","-"
"*C","MXPFIM","V48","*C-MXPFIM-V48","-","-","-","-","-"
"*C","MXPFJD","V48","*C-MXPFJD-V48","-","-","-","-","-"
"*C","MXPFRF","FRF","*C-MXPFRF-FRF","-","-","-","-","-"
"*C","MXPFRF","V48","*C-MXPFRF-V48","-","-","-","-","-"
"*C","MXPGBP","GBP","*C-MXPGBP-GBP","-","-","-","-","-"
"*C","MXPGBP","V48","*C-MXPGBP-V48","-","-","-","-","-"
"*C","MXPGRD","V48","*C-MXPGRD-V48","-","-","-","-","-"
"*C","MXPGTQ","GTQ","*C-MXPGTQ-GTQ","-","-","-","-","-"
"*C","MXPGTQ","V48","*C-MXPGTQ-V48","-","-","-","-","-"
"*C","MXPGYD","V48","*C-MXPGYD-V48","-","-","-","-","-"
"*C","MXPHKD","HKD","*C-MXPHKD-HKD","-","-","-","-","-"
"*C","MXPHKD","V48","*C-MXPHKD-V48","-","-","-","-","-"
"*C","MXPHNL","HNL","*C-MXPHNL-HNL","-","-","-","-","-"
"*C","MXPHNL","V48","*C-MXPHNL-V48","-","-","-","-","-"
"*C","MXPHTG","V48","*C-MXPHTG-V48","-","-","-","-","-"
"*C","MXPHUF","HUF","*C-MXPHUF-HUF","-","-","-","-","-"
"*C","MXPHUF","V48","*C-MXPHUF-V48","-","-","-","-","-"
"*C","MXPIDR","IDR","*C-MXPIDR-IDR","-","-","-","-","-"
"*C","MXPIDR","V48","*C-MXPIDR-V48","-","-","-","-","-"
"*C","MXPILS","V48","*C-MXPILS-V48","-","-","-","-","-"
"*C","MXPINR","INR","*C-MXPINR-INR","-","-","-","-","-"
"*C","MXPINR","V48","*C-MXPINR-V48","-","-","-","-","-"
"*C","MXPIQD","V48","*C-MXPIQD-V48","-","-","-","-","-"
"*C","MXPISK","ISK","*C-MXPISK-ISK","-","-","-","-","-"
"*C","MXPISK","V48","*C-MXPISK-V48","-","-","-","-","-"
"*C","MXPITL","ITL","*C-MXPITL-ITL","-","-","-","-","-"
"*C","MXPITL","V48","*C-MXPITL-V48","-","-","-","-","-"
"*C","MXPJMD","V48","*C-MXPJMD-V48","-","-","-","-","-"
"*C","MXPJPY","JPY","*C-MXPJPY-JPY","-","-","-","-","-"
"*C","MXPJPY","V48","*C-MXPJPY-V48","-","-","-","-","-"
"*C","MXPKES","V48","*C-MXPKES-V48","-","-","-","-","-"
"*C","MXPKRW","V48","*C-MXPKRW-V48","-","-","-","-","-"
"*C","MXPKWD","V48","*C-MXPKWD-V48","-","-","-","-","-"
"*C","MXPKYD","KYD","*C-MXPKYD-KYD","-","-","-","-","-"
"*C","MXPKYD","V48","*C-MXPKYD-V48","-","-","-","-","-"
"*C","MXPLTL","V48","*C-MXPLTL-V48","-","-","-","-","-"
"*C","MXPLUF","V48","*C-MXPLUF-V48","-","-","-","-","-"
"*C","MXPLVL","V48","*C-MXPLVL-V48","-","-","-","-","-"
"*C","MXPMAD","V48","*C-MXPMAD-V48","-","-","-","-","-"
"*C","MXPMYR","MYR","*C-MXPMYR-MYR","-","-","-","-","-"
"*C","MXPMYR","V48","*C-MXPMYR-V48","-","-","-","-","-"
"*C","MXPNGN","V48","*C-MXPNGN-V48","-","-","-","-","-"
"*C","MXPNIC","V48","*C-MXPNIC-V48","-","-","-","-","-"
"*C","MXPNIO","V48","*C-MXPNIO-V48","-","-","-","-","-"
"*C","MXPNLG","NLG","*C-MXPNLG-NLG","-","-","-","-","-"
"*C","MXPNLG","V48","*C-MXPNLG-V48","-","-","-","-","-"
"*C","MXPNOK","NOK","*C-MXPNOK-NOK","-","-","-","-","-"
"*C","MXPNOK","V48","*C-MXPNOK-V48","-","-","-","-","-"
"*C","MXPNZD","NZD","*C-MXPNZD-NZD","-","-","-","-","-"
"*C","MXPNZD","V48","*C-MXPNZD-V48","-","-","-","-","-"
"*C","MXPPEN","V48","*C-MXPPEN-V48","-","-","-","-","-"
"*C","MXPPHP","PHP","*C-MXPPHP-PHP","-","-","-","-","-"
"*C","MXPPHP","V48","*C-MXPPHP-V48","-","-","-","-","-"
"*C","MXPPKR","V48","*C-MXPPKR-V48","-","-","-","-","-"
"*C","MXPPLN","PLN","*C-MXPPLN-PLN","-","-","-","-","-"
"*C","MXPPLN","V48","*C-MXPPLN-V48","-","-","-","-","-"
"*C","MXPPTE","PTE","*C-MXPPTE-PTE","-","-","-","-","-"
"*C","MXPPTE","V48","*C-MXPPTE-V48","-","-","-","-","-"
"*C","MXPPYG","V48","*C-MXPPYG-V48","-","-","-","-","-"
"*C","MXPQAR","QAR","*C-MXPQAR-QAR","-","-","-","-","-"
"*C","MXPQAR","V48","*C-MXPQAR-V48","-","-","-","-","-"
"*C","MXPRON","V48","*C-MXPRON-V48","-","-","-","-","-"
"*C","MXPRUB","RUB","*C-MXPRUB-RUB","-","-","-","-","-"
"*C","MXPRUB","V48","*C-MXPRUB-V48","-","-","-","-","-"
"*C","MXPSAR","V48","*C-MXPSAR-V48","-","-","-","-","-"
"*C","MXPSEK","SEK","*C-MXPSEK-SEK","-","-","-","-","-"
"*C","MXPSEK","V48","*C-MXPSEK-V48","-","-","-","-","-"
"*C","MXPSGD","SGD","*C-MXPSGD-SGD","-","-","-","-","-"
"*C","MXPSGD","V48","*C-MXPSGD-V48","-","-","-","-","-"
"*C","MXPSVC","SVC","*C-MXPSVC-SVC","-","-","-","-","-"
"*C","MXPSVC","V48","*C-MXPSVC-V48","-","-","-","-","-"
"*C","MXPTHB","THB","*C-MXPTHB-THB","-","-","-","-","-"
"*C","MXPTHB","V48","*C-MXPTHB-V48","-","-","-","-","-"
"*C","MXPTND","V48","*C-MXPTND-V48","-","-","-","-","-"
"*C","MXPTRY","V48","*C-MXPTRY-V48","-","-","-","-","-"
"*C","MXPTTD","V48","*C-MXPTTD-V48","-","-","-","-","-"
"*C","MXPTWD","TWD","*C-MXPTWD-TWD","-","-","-","-","-"
"*C","MXPTWD","V48","*C-MXPTWD-V48","-","-","-","-","-"
"*C","MXPUAH","V48","*C-MXPUAH-V48","-","-","-","-","-"
"*C","MXPUDI","1D","*C-MXPUDI-1D","-","-","-","-","-"
"*C","MXPUDI","UDI","*C-MXPUDI-UDI","-","-","-","-","-"
"*C","MXPUDI","V24","*C-MXPUDI-V24","-","-","-","-","-"
"*C","MXPUDI","V48","*C-MXPUDI-V48","-","-","-","-","-"
"*C","MXPUDI","V72","*C-MXPUDI-V72","-","-","-","-","-"
"*C","MXPUDI","V96","*C-MXPUDI-V96","-","-","-","-","-"
"*C","MXPUSD","ASK","*C-MXPUSD-ASK","-","-","-","-","-"
"*C","MXPUSD","BID","*C-MXPUSD-BID","-","-","-","-","-"
"*C","MXPUSD","FIX","*C-MXPUSD-FIX","-","-","-","-","-"
"*C","MXPUSD","SPOT","*C-MXPUSD-SPOT","-","-","-","-","-"
"*C","MXPUSD","V24","*C-MXPUSD-V24","-","-","-","-","-"
"*C","MXPUSD","V48","*C-MXPUSD-V48","-","-","-","-","-"
"*C","MXPUSD","VMD","*C-MXPUSD-VMD","-","-","-","-","-"
"*C","MXPUVR","V48","*C-MXPUVR-V48","-","-","-","-","-"
"*C","MXPUYU","V48","*C-MXPUYU-V48","-","-","-","-","-"
"*C","MXPVEB","V48","*C-MXPVEB-V48","-","-","-","-","-"
"*C","MXPVEB","VEB","*C-MXPVEB-VEB","-","-","-","-","-"
"*C","MXPVEF","V48","*C-MXPVEF-V48","-","-","-","-","-"
"*C","MXPVND","V48","*C-MXPVND-V48","-","-","-","-","-"
"*C","MXPVND","VND","*C-MXPVND-VND","-","-","-","-","-"
"*C","MXPXCD","V48","*C-MXPXCD-V48","-","-","-","-","-"
"*C","MXPZAR","V48","*C-MXPZAR-V48","-","-","-","-","-"
"*C","MXPZAR","ZAR","*C-MXPZAR-ZAR","-","-","-","-","-"
"*C","MYRUSD","V48","*C-MYRUSD-V48","-","-","-","-","-"
"*C","NGNUSD","V48","*C-NGNUSD-V48","-","-","-","-","-"
"*C","NICUSD","V48","*C-NICUSD-V48","-","-","-","-","-"
"*C","NIOUSD","V48","*C-NIOUSD-V48","-","-","-","-","-"
"*C","NLGUSD","V48","*C-NLGUSD-V48","-","-","-","-","-"
"*C","NOKUSD","V48","*C-NOKUSD-V48","-","-","-","-","-"
"*C","NZDAUD","V48","*C-NZDAUD-V48","-","-","-","-","-"
"*C","NZDGBP","V48","*C-NZDGBP-V48","-","-","-","-","-"
"*C","NZDUSD","V48","*C-NZDUSD-V48","-","-","-","-","-"
"*C","OROENY","V48","*C-OROENY-V48","-","-","-","-","-"
"*C","ORO","V48","*C-ORO-V48","-","-","-","-","-"
"*C","PENUSD","V48","*C-PENUSD-V48","-","-","-","-","-"
"*C","PHPUSD","V48","*C-PHPUSD-V48","-","-","-","-","-"
"*C","PKRUSD","V48","*C-PKRUSD-V48","-","-","-","-","-"
"*C","PLAAMON","V48","*C-PLAAMON-V48","-","-","-","-","-"
"*C","PLAENY","V48","*C-PLAENY-V48","-","-","-","-","-"
"*C","PLATA","V48","*C-PLATA-V48","-","-","-","-","-"
"*C","PLNUSD","V48","*C-PLNUSD-V48","-","-","-","-","-"
"*C","PTEUSD","V48","*C-PTEUSD-V48","-","-","-","-","-"
"*C","PYGUSD","V48","*C-PYGUSD-V48","-","-","-","-","-"
"*C","QARUSD","V48","*C-QARUSD-V48","-","-","-","-","-"
"*C","RONUSD","V48","*C-RONUSD-V48","-","-","-","-","-"
"*C","RUBUSD","V48","*C-RUBUSD-V48","-","-","-","-","-"
"*C","SARUSD","V48","*C-SARUSD-V48","-","-","-","-","-"
"*C","SEKUSD","V48","*C-SEKUSD-V48","-","-","-","-","-"
"*C","SGDUSD","V48","*C-SGDUSD-V48","-","-","-","-","-"
"*C","SVCUSD","V48","*C-SVCUSD-V48","-","-","-","-","-"
"*C","THBUSD","V48","*C-THBUSD-V48","-","-","-","-","-"
"*C","TNDUSD","V48","*C-TNDUSD-V48","-","-","-","-","-"
"*C","TRYUSD","V48","*C-TRYUSD-V48","-","-","-","-","-"
"*C","TTDUSD","V48","*C-TTDUSD-V48","-","-","-","-","-"
"*C","TWDUSD","V48","*C-TWDUSD-V48","-","-","-","-","-"
"*C","UAHUSD","V48","*C-UAHUSD-V48","-","-","-","-","-"
"*C","UDIMXP","V48","*C-UDIMXP-V48","-","-","-","-","-"
"*C","UDIUSD","1D","*C-UDIUSD-1D","-","-","-","-","-"
"*C","UDIUSD","V24","*C-UDIUSD-V24","-","-","-","-","-"
"*C","UDIUSD","V48","*C-UDIUSD-V48","-","-","-","-","-"
"*C","USDAED","V48","*C-USDAED-V48","-","-","-","-","-"
"*C","USDARS","V48","*C-USDARS-V48","-","-","-","-","-"
