"Plazo","Tasa.Nominal"
5375,7.702684
5376,7.70279
5377,7.702897
5378,7.703003
5379,7.703109
5380,7.703214
5381,7.70332
5382,7.703426
5383,7.703531
5384,7.703637
5385,7.703742
5386,7.703847
5387,7.703952
5388,7.704057
5389,7.704162
5390,7.704266
5391,7.70437
5392,7.704475
5393,7.704579
5394,7.704683
5395,7.704787
5396,7.704891
5397,7.704994
5398,7.705098
5399,7.705201
5400,7.705305
5401,7.705408
5402,7.705511
5403,7.705614
5404,7.705716
5405,7.705819
5406,7.705921
5407,7.706024
5408,7.706126
5409,7.706228
5410,7.70633
5411,7.706432
5412,7.706533
5413,7.706635
5414,7.706736
5415,7.706838
5416,7.706939
5417,7.70704
5418,7.70714
5419,7.707241
5420,7.707342
5421,7.707442
5422,7.707543
5423,7.707643
5424,7.707743
5425,7.707843
5426,7.707943
5427,7.708043
5428,7.708142
5429,7.708242
5430,7.708341
5431,7.70844
5432,7.708539
5433,7.708638
5434,7.708737
5435,7.708836
5436,7.708934
5437,7.709032
5438,7.709131
5439,7.709229
5440,7.709327
5441,7.709425
5442,7.709523
5443,7.70962
5444,7.709718
5445,7.709815
5446,7.709912
5447,7.71001
5448,7.710106
5449,7.710203
5450,7.7103
5451,7.710397
5452,7.710493
5453,7.71059
5454,7.710686
5455,7.710782
5456,7.710878
5457,7.710974
5458,7.71107
5459,7.711165
5460,7.711261
5461,7.711356
5462,7.711451
5463,7.711546
5464,7.711641
5465,7.711736
5466,7.711831
5467,7.711925
5468,7.712019
5469,7.712114
5470,7.712208
5471,7.712302
5472,7.712396
5473,7.71249
5474,7.712583
5475,7.712677
5476,7.71277
5477,7.712864
5478,7.712957
5479,7.71305
5480,7.713143
5481,7.713235
5482,7.713328
5483,7.71342
5484,7.713513
5485,7.713605
5486,7.713697
5487,7.713789
5488,7.713881
5489,7.713973
5490,7.714065
5491,7.714156
5492,7.714247
5493,7.714339
5494,7.71443
5495,7.714521
5496,7.714612
5497,7.714702
5498,7.714793
5499,7.714884
5500,7.714974
5501,7.715064
5502,7.715154
5503,7.715244
5504,7.715334
5505,7.715424
5506,7.715514
5507,7.715603
5508,7.715692
5509,7.715782
5510,7.715871
5511,7.71596
5512,7.716049
5513,7.716137
5514,7.716226
5515,7.716315
5516,7.716403
5517,7.716491
5518,7.716579
5519,7.716667
5520,7.716755
5521,7.716843
5522,7.71693
5523,7.717018
5524,7.717105
5525,7.717192
5526,7.71728
5527,7.717366
5528,7.717453
5529,7.71754
5530,7.717627
5531,7.717713
5532,7.717799
5533,7.717886
5534,7.717972
5535,7.718058
5536,7.718144
5537,7.718229
5538,7.718315
5539,7.718401
5540,7.718486
5541,7.718571
5542,7.718656
5543,7.718741
5544,7.718826
5545,7.718911
5546,7.718995
5547,7.71908
5548,7.719164
5549,7.719249
5550,7.719333
5551,7.719417
5552,7.719501
5553,7.719585
5554,7.719668
5555,7.719752
5556,7.719835
5557,7.719918
5558,7.720002
5559,7.720084
5560,7.720167
5561,7.72025
5562,7.720333
5563,7.720415
5564,7.720498
5565,7.72058
5566,7.720662
5567,7.720744
5568,7.720826
5569,7.720908
5570,7.72099
5571,7.721071
5572,7.721153
5573,7.721234
5574,7.721315
5575,7.721396
5576,7.721477
5577,7.721558
5578,7.721639
5579,7.721719
5580,7.7218
5581,7.72188
5582,7.72196
5583,7.72204
5584,7.72212
5585,7.7222
5586,7.72228
5587,7.72236
5588,7.722439
5589,7.722519
5590,7.722598
5591,7.722677
5592,7.722756
5593,7.722835
5594,7.722913
5595,7.722992
5596,7.723071
5597,7.723149
5598,7.723228
5599,7.723306
5600,7.723384
5601,7.723462
5602,7.723539
5603,7.723617
5604,7.723695
5605,7.723772
5606,7.723849
5607,7.723927
5608,7.724004
5609,7.724081
5610,7.724158
5611,7.724234
5612,7.724311
5613,7.724387
5614,7.724464
5615,7.72454
5616,7.724616
5617,7.724692
5618,7.724768
5619,7.724844
5620,7.724919
5621,7.724995
5622,7.72507
5623,7.725146
5624,7.725221
5625,7.725296
5626,7.725371
5627,7.725445
5628,7.72552
5629,7.725595
5630,7.725669
5631,7.725744
5632,7.725818
5633,7.725892
5634,7.725966
5635,7.72604
5636,7.726113
5637,7.726187
5638,7.72626
5639,7.726334
5640,7.726407
5641,7.72648
5642,7.726553
5643,7.726626
5644,7.726699
5645,7.726772
5646,7.726844
5647,7.726917
5648,7.726989
5649,7.727061
5650,7.727133
5651,7.727205
5652,7.727277
5653,7.727349
5654,7.72742
5655,7.727492
5656,7.727563
5657,7.727634
5658,7.727706
5659,7.727777
5660,7.727848
5661,7.727919
5662,7.727989
5663,7.72806
5664,7.72813
5665,7.7282
5666,7.728271
5667,7.728341
5668,7.728411
5669,7.728481
5670,7.72855
5671,7.72862
5672,7.728689
5673,7.728759
5674,7.728828
5675,7.728897
5676,7.728966
5677,7.729035
5678,7.729104
5679,7.729173
5680,7.729241
5681,7.72931
5682,7.729378
5683,7.729446
5684,7.729514
5685,7.729582
5686,7.72965
5687,7.729718
5688,7.729786
5689,7.729853
5690,7.72992
5691,7.729988
5692,7.730055
5693,7.730122
5694,7.730189
5695,7.730256
5696,7.730323
5697,7.730389
5698,7.730456
5699,7.730522
5700,7.730588
5701,7.730654
5702,7.73072
5703,7.730786
5704,7.730852
5705,7.730918
5706,7.730983
5707,7.731049
5708,7.731114
5709,7.731179
5710,7.731244
5711,7.731309
5712,7.731374
5713,7.731439
5714,7.731504
5715,7.731568
5716,7.731632
5717,7.731697
5718,7.731761
5719,7.731825
5720,7.731889
5721,7.731953
5722,7.732017
5723,7.73208
5724,7.732144
5725,7.732207
5726,7.73227
5727,7.732333
5728,7.732397
5729,7.73246
5730,7.732522
5731,7.732585
5732,7.732647
5733,7.73271
5734,7.732773
5735,7.732835
5736,7.732897
5737,7.732959
5738,7.733021
5739,7.733083
5740,7.733144
5741,7.733206
5742,7.733267
5743,7.733328
5744,7.73339
5745,7.733451
5746,7.733512
5747,7.733573
5748,7.733634
5749,7.733694
5750,7.733755
5751,7.733815
5752,7.733876
5753,7.733936
5754,7.733996
5755,7.734056
5756,7.734116
5757,7.734175
5758,7.734235
5759,7.734295
5760,7.734354
5761,7.734413
5762,7.734472
5763,7.734532
5764,7.734591
5765,7.734649
5766,7.734708
5767,7.734767
5768,7.734825
5769,7.734884
5770,7.734942
5771,7.735
5772,7.735059
5773,7.735116
5774,7.735174
5775,7.735232
5776,7.73529
5777,7.735347
5778,7.735404
5779,7.735462
5780,7.735519
5781,7.735576
5782,7.735633
5783,7.73569
5784,7.735747
5785,7.735803
5786,7.73586
5787,7.735916
5788,7.735973
5789,7.736029
5790,7.736085
5791,7.736141
5792,7.736197
5793,7.736252
5794,7.736308
5795,7.736364
5796,7.736419
5797,7.736474
5798,7.736529
5799,7.736585
5800,7.736639
5801,7.736694
5802,7.736749
5803,7.736804
5804,7.736858
5805,7.736913
5806,7.736967
5807,7.737021
5808,7.737075
5809,7.737129
5810,7.737183
5811,7.737237
5812,7.737291
5813,7.737344
5814,7.737398
5815,7.737451
5816,7.737504
5817,7.737557
5818,7.73761
5819,7.737663
5820,7.737716
5821,7.737769
5822,7.737821
5823,7.737874
5824,7.737926
5825,7.737978
5826,7.73803
5827,7.738082
5828,7.738134
5829,7.738186
5830,7.738238
5831,7.738289
5832,7.738341
5833,7.738392
5834,7.738443
5835,7.738494
5836,7.738546
5837,7.738597
5838,7.738647
5839,7.738698
5840,7.738749
5841,7.738799
5842,7.73885
5843,7.7389
5844,7.73895
5845,7.739
5846,7.73905
5847,7.7391
5848,7.73915
5849,7.739199
5850,7.739249
5851,7.739298
5852,7.739347
5853,7.739397
5854,7.739446
5855,7.739495
5856,7.739544
5857,7.739592
5858,7.739641
5859,7.73969
5860,7.739738
5861,7.739786
5862,7.739834
5863,7.739883
5864,7.739931
5865,7.739978
5866,7.740026
5867,7.740074
5868,7.740122
5869,7.740169
5870,7.740216
5871,7.740264
5872,7.740311
5873,7.740358
5874,7.740405
5875,7.740452
5876,7.740498
5877,7.740545
5878,7.740592
5879,7.740638
5880,7.740684
5881,7.74073
5882,7.740777
5883,7.740823
5884,7.740868
5885,7.740914
5886,7.74096
5887,7.741005
5888,7.741051
5889,7.741096
5890,7.741141
5891,7.741187
5892,7.741232
5893,7.741277
5894,7.741322
5895,7.741366
5896,7.741411
5897,7.741455
5898,7.7415
5899,7.741544
5900,7.741588
5901,7.741632
5902,7.741676
5903,7.74172
5904,7.741764
5905,7.741808
5906,7.741851
5907,7.741895
5908,7.741938
5909,7.741981
5910,7.742024
5911,7.742067
5912,7.74211
5913,7.742153
5914,7.742196
5915,7.742238
5916,7.742281
5917,7.742323
5918,7.742366
5919,7.742408
5920,7.74245
5921,7.742492
5922,7.742534
5923,7.742575
5924,7.742617
5925,7.742659
5926,7.7427
5927,7.742741
5928,7.742783
5929,7.742824
5930,7.742865
5931,7.742906
5932,7.742947
5933,7.742987
5934,7.743028
5935,7.743068
5936,7.743109
5937,7.743149
5938,7.743189
5939,7.74323
5940,7.74327
5941,7.743309
5942,7.743349
5943,7.743389
5944,7.743429
5945,7.743468
5946,7.743507
5947,7.743547
5948,7.743586
5949,7.743625
5950,7.743664
5951,7.743703
5952,7.743742
5953,7.74378
5954,7.743819
5955,7.743857
5956,7.743896
5957,7.743934
5958,7.743972
5959,7.74401
5960,7.744048
5961,7.744086
5962,7.744123
5963,7.744161
5964,7.744199
5965,7.744236
5966,7.744274
5967,7.744311
5968,7.744348
5969,7.744385
5970,7.744422
5971,7.744459
5972,7.744495
5973,7.744532
5974,7.744568
5975,7.744605
5976,7.744641
5977,7.744677
5978,7.744714
5979,7.744749
5980,7.744785
5981,7.744821
5982,7.744857
5983,7.744893
5984,7.744928
5985,7.744963
5986,7.744999
5987,7.745034
5988,7.745069
5989,7.745104
5990,7.745139
5991,7.745174
5992,7.745208
5993,7.745243
5994,7.745277
5995,7.745312
5996,7.745346
5997,7.74538
5998,7.745414
5999,7.745448
6000,7.745482
6001,7.745516
6002,7.74555
6003,7.745583
6004,7.745617
6005,7.74565
6006,7.745683
6007,7.745716
6008,7.745749
6009,7.745782
6010,7.745815
6011,7.745848
6012,7.745881
6013,7.745913
6014,7.745946
6015,7.745977
6016,7.746006
6017,7.746032
6018,7.746055
6019,7.746076
6020,7.746095
6021,7.746112
6022,7.746126
6023,7.746138
6024,7.746148
6025,7.746155
6026,7.74616
6027,7.746164
6028,7.746165
6029,7.746164
6030,7.746162
6031,7.746157
6032,7.74615
6033,7.746142
6034,7.746132
6035,7.746121
6036,7.746107
6037,7.746092
6038,7.746075
6039,7.746057
6040,7.746037
6041,7.746015
6042,7.745993
6043,7.745968
6044,7.745943
6045,7.745916
6046,7.745887
6047,7.745858
6048,7.745827
6049,7.745795
6050,7.745762
6051,7.745728
6052,7.745693
6053,7.745657
6054,7.74562
6055,7.745582
6056,7.745543
6057,7.745504
6058,7.745463
6059,7.745422
6060,7.74538
6061,7.745338
6062,7.745294
6063,7.745251
6064,7.745206
6065,7.745161
6066,7.745116
6067,7.74507
6068,7.745024
6069,7.744978
6070,7.744931
6071,7.744884
6072,7.744837
6073,7.74479
6074,7.744742
6075,7.744695
6076,7.744647
6077,7.744599
6078,7.744552
6079,7.744504
6080,7.744457
6081,7.744409
6082,7.744362
6083,7.744315
6084,7.744269
6085,7.744222
6086,7.744177
6087,7.744131
6088,7.744086
6089,7.744041
6090,7.743997
6091,7.743953
6092,7.74391
6093,7.743868
6094,7.743826
6095,7.743785
6096,7.743745
6097,7.743706
6098,7.743667
6099,7.743629
6100,7.743593
6101,7.743557
6102,7.743522
6103,7.743488
6104,7.743455
6105,7.743423
6106,7.743393
6107,7.743364
6108,7.743335
6109,7.743309
6110,7.743283
6111,7.743259
6112,7.743236
6113,7.743215
6114,7.743195
6115,7.743176
6116,7.74316
6117,7.743144
6118,7.743131
6119,7.743119
6120,7.743108
6121,7.7431
6122,7.743093
6123,7.743088
6124,7.743085
6125,7.743084
6126,7.743085
6127,7.743087
6128,7.743092
6129,7.743099
6130,7.743108
6131,7.743119
6132,7.743132
6133,7.743147
6134,7.743165
6135,7.743185
6136,7.743207
6137,7.743232
6138,7.743259
6139,7.743288
6140,7.74332
6141,7.743355
6142,7.743391
6143,7.743431
6144,7.743473
6145,7.743518
6146,7.743566
6147,7.743616
6148,7.743669
6149,7.743725
6150,7.743784
6151,7.743846
6152,7.74391
6153,7.743978
6154,7.744048
6155,7.744122
6156,7.744199
6157,7.744279
6158,7.744362
6159,7.744448
6160,7.744537
6161,7.74463
6162,7.744726
6163,7.744826
6164,7.744929
6165,7.745035
6166,7.745144
6167,7.745257
6168,7.745374
6169,7.745495
6170,7.745619
6171,7.745746
6172,7.745877
6173,7.746013
6174,7.746151
6175,7.746294
6176,7.74644
6177,7.746591
6178,7.746745
6179,7.746903
6180,7.747065
6181,7.747231
6182,7.747401
6183,7.747576
6184,7.747754
6185,7.747936
6186,7.748123
6187,7.748314
6188,7.74851
6189,7.748709
6190,7.748913
6191,7.749122
6192,7.749335
6193,7.749552
6194,7.749774
6195,7.75
6196,7.750231
6197,7.750465
6198,7.750701
6199,7.75094
6200,7.751181
6201,7.751424
6202,7.751669
6203,7.751916
6204,7.752165
6205,7.752416
6206,7.752669
6207,7.752925
6208,7.753181
6209,7.753441
6210,7.753702
6211,7.753965
6212,7.754229
6213,7.754496
6214,7.754764
6215,7.755035
6216,7.755307
6217,7.755581
6218,7.755857
6219,7.756134
6220,7.756413
6221,7.756694
6222,7.756977
6223,7.757261
6224,7.757547
6225,7.757834
6226,7.758123
6227,7.758414
6228,7.758706
6229,7.759
6230,7.759295
6231,7.759592
6232,7.75989
6233,7.760189
6234,7.76049
6235,7.760793
6236,7.761097
6237,7.761402
6238,7.761708
6239,7.762016
6240,7.762325
6241,7.762636
6242,7.762948
6243,7.763261
6244,7.763575
6245,7.76389
6246,7.764207
6247,7.764524
6248,7.764843
6249,7.765163
6250,7.765484
6251,7.765806
6252,7.766129
6253,7.766454
6254,7.766779
6255,7.767105
6256,7.767433
6257,7.767761
6258,7.76809
6259,7.76842
6260,7.768751
6261,7.769082
6262,7.769415
6263,7.769749
6264,7.770083
6265,7.770418
6266,7.770754
6267,7.771091
6268,7.771428
6269,7.771766
6270,7.772105
6271,7.772444
6272,7.772784
6273,7.773125
6274,7.773466
6275,7.773808
6276,7.774151
6277,7.774494
6278,7.774837
6279,7.775182
6280,7.775526
6281,7.775871
6282,7.776217
6283,7.776563
6284,7.776909
6285,7.777256
6286,7.777603
6287,7.77795
6288,7.778298
6289,7.778646
6290,7.778995
6291,7.779344
6292,7.779693
6293,7.780042
6294,7.780391
6295,7.780741
6296,7.781091
6297,7.781441
6298,7.781791
6299,7.782141
6300,7.782491
6301,7.782842
6302,7.783192
6303,7.783543
6304,7.783894
6305,7.784244
6306,7.784595
6307,7.784945
6308,7.785296
6309,7.785646
6310,7.785996
6311,7.786347
6312,7.786697
6313,7.787047
6314,7.787396
6315,7.787746
6316,7.788095
6317,7.788444
6318,7.788793
6319,7.789142
6320,7.78949
6321,7.789838
6322,7.790186
6323,7.790533
6324,7.79088
6325,7.791227
6326,7.791573
6327,7.791919
6328,7.792264
6329,7.792609
6330,7.792954
6331,7.793298
6332,7.793641
6333,7.793984
6334,7.794327
6335,7.794668
6336,7.795009
6337,7.79535
6338,7.79569
6339,7.796029
6340,7.796368
6341,7.796706
6342,7.797044
6343,7.79738
6344,7.797716
6345,7.798051
6346,7.798386
6347,7.798719
6348,7.799052
6349,7.799384
6350,7.799715
6351,7.800045
6352,7.800375
6353,7.800703
6354,7.801031
6355,7.801357
6356,7.801683
6357,7.802008
6358,7.802331
6359,7.802654
6360,7.802976
6361,7.803296
6362,7.803616
6363,7.803934
6364,7.804252
6365,7.804568
6366,7.804883
6367,7.805197
6368,7.80551
6369,7.805822
6370,7.806132
6371,7.806441
6372,7.806749
6373,7.807056
6374,7.807361
6375,7.807665
6376,7.807968
6377,7.808269
6378,7.808569
6379,7.808869
6380,7.809168
6381,7.809467
6382,7.809765
6383,7.810063
6384,7.810361
6385,7.810659
6386,7.810957
6387,7.811255
6388,7.811552
6389,7.811849
6390,7.812146
6391,7.812442
6392,7.812739
6393,7.813035
6394,7.813331
6395,7.813626
6396,7.813922
6397,7.814217
6398,7.814512
6399,7.814807
6400,7.815101
6401,7.815396
6402,7.81569
6403,7.815983
6404,7.816277
6405,7.816571
6406,7.816864
6407,7.817157
6408,7.81745
6409,7.817742
6410,7.818034
6411,7.818327
6412,7.818619
6413,7.81891
6414,7.819202
6415,7.819493
6416,7.819784
6417,7.820074
6418,7.820365
6419,7.820655
6420,7.820945
6421,7.821235
6422,7.821525
6423,7.821814
6424,7.822103
6425,7.822393
6426,7.822681
6427,7.82297
6428,7.823258
6429,7.823546
6430,7.823834
6431,7.824122
6432,7.824409
6433,7.824697
6434,7.824983
6435,7.82527
6436,7.825557
6437,7.825843
6438,7.826129
6439,7.826415
6440,7.826701
6441,7.826986
6442,7.827272
6443,7.827556
6444,7.827841
6445,7.828126
6446,7.82841
6447,7.828695
6448,7.828978
6449,7.829262
6450,7.829545
6451,7.829829
6452,7.830112
6453,7.830395
6454,7.830677
6455,7.83096
6456,7.831242
6457,7.831524
6458,7.831806
6459,7.832087
6460,7.832368
6461,7.83265
6462,7.83293
6463,7.833211
6464,7.833492
6465,7.833772
6466,7.834052
6467,7.834331
6468,7.834611
6469,7.83489
6470,7.835169
6471,7.835448
6472,7.835727
6473,7.836006
6474,7.836284
6475,7.836562
6476,7.83684
6477,7.837117
6478,7.837395
6479,7.837672
6480,7.837949
6481,7.838225
6482,7.838502
6483,7.838778
6484,7.839054
6485,7.83933
6486,7.839606
6487,7.839882
6488,7.840157
6489,7.840432
6490,7.840706
6491,7.840981
6492,7.841256
6493,7.84153
6494,7.841804
6495,7.842077
6496,7.842351
6497,7.842624
6498,7.842897
6499,7.84317
6500,7.843443
6501,7.843715
6502,7.843987
6503,7.84426
6504,7.844532
6505,7.844803
6506,7.845075
6507,7.845346
6508,7.845617
6509,7.845887
6510,7.846158
6511,7.846428
6512,7.846698
6513,7.846968
6514,7.847238
6515,7.847507
6516,7.847776
6517,7.848046
6518,7.848315
6519,7.848583
6520,7.848852
6521,7.84912
6522,7.849388
6523,7.849656
6524,7.849923
6525,7.85019
6526,7.850457
6527,7.850724
6528,7.850991
6529,7.851258
6530,7.851524
6531,7.85179
6532,7.852056
6533,7.852322
6534,7.852587
6535,7.852852
6536,7.853117
6537,7.853382
6538,7.853647
6539,7.853911
6540,7.854175
6541,7.854439
6542,7.854703
6543,7.854967
6544,7.85523
6545,7.855493
6546,7.855756
6547,7.856019
6548,7.856281
6549,7.856543
6550,7.856806
6551,7.857068
6552,7.857329
6553,7.857591
6554,7.857852
6555,7.858113
6556,7.858374
6557,7.858635
6558,7.858895
6559,7.859155
6560,7.859415
6561,7.859675
6562,7.859935
6563,7.860194
6564,7.860453
6565,7.860712
6566,7.860971
6567,7.86123
6568,7.861488
6569,7.861746
6570,7.862004
6571,7.862262
6572,7.862519
6573,7.862776
6574,7.863034
6575,7.86329
6576,7.863547
6577,7.863804
6578,7.86406
6579,7.864316
6580,7.864572
6581,7.864828
6582,7.865083
6583,7.865338
6584,7.865593
6585,7.865848
6586,7.866103
6587,7.866357
6588,7.866611
6589,7.866866
6590,7.867119
6591,7.867373
6592,7.867626
6593,7.86788
6594,7.868132
6595,7.868385
6596,7.868638
6597,7.86889
6598,7.869142
6599,7.869394
6600,7.869646
6601,7.869898
6602,7.870149
6603,7.8704
6604,7.870651
6605,7.870902
6606,7.871152
6607,7.871403
6608,7.871653
6609,7.871903
6610,7.872153
6611,7.872402
6612,7.872651
6613,7.8729
6614,7.873149
6615,7.873398
6616,7.873647
6617,7.873895
6618,7.874143
6619,7.874391
6620,7.874639
6621,7.874886
6622,7.875134
6623,7.875381
6624,7.875628
6625,7.875874
6626,7.876121
6627,7.876367
6628,7.876613
6629,7.876859
6630,7.877105
6631,7.87735
6632,7.877595
6633,7.87784
6634,7.878085
6635,7.87833
6636,7.878575
6637,7.878819
6638,7.879063
6639,7.879307
6640,7.87955
6641,7.879794
6642,7.880037
6643,7.88028
6644,7.880523
6645,7.880766
6646,7.881008
6647,7.88125
6648,7.881493
6649,7.881734
6650,7.881976
6651,7.882217
6652,7.882459
6653,7.8827
6654,7.882941
6655,7.883181
6656,7.883422
6657,7.883662
6658,7.883902
6659,7.884142
6660,7.884382
6661,7.884621
6662,7.884861
6663,7.8851
6664,7.885339
6665,7.885577
6666,7.885816
6667,7.886054
6668,7.886292
6669,7.88653
6670,7.886768
6671,7.887005
6672,7.887242
6673,7.887479
6674,7.887717
6675,7.887953
6676,7.88819
6677,7.888426
6678,7.888662
6679,7.888898
6680,7.889134
6681,7.889369
6682,7.889604
6683,7.88984
6684,7.890075
6685,7.890309
6686,7.890544
6687,7.890778
6688,7.891012
6689,7.891246
6690,7.89148
6691,7.891714
6692,7.891947
6693,7.89218
6694,7.892413
6695,7.892646
6696,7.892878
6697,7.893111
6698,7.893343
6699,7.893575
6700,7.893807
6701,7.894038
6702,7.89427
6703,7.894501
6704,7.894732
6705,7.894963
6706,7.895194
6707,7.895424
6708,7.895654
6709,7.895884
6710,7.896114
6711,7.896344
6712,7.896573
6713,7.896803
6714,7.897032
6715,7.897261
6716,7.897489
6717,7.897718
6718,7.897946
6719,7.898174
6720,7.898402
6721,7.89863
6722,7.898857
6723,7.899085
6724,7.899312
6725,7.899539
6726,7.899766
6727,7.899992
6728,7.900219
6729,7.900445
6730,7.900671
6731,7.900896
6732,7.901122
6733,7.901348
6734,7.901573
6735,7.901798
6736,7.902022
6737,7.902247
6738,7.902472
6739,7.902696
6740,7.90292
6741,7.903144
6742,7.903368
6743,7.903591
6744,7.903816
6745,7.904042
6746,7.904268
6747,7.904495
6748,7.904723
6749,7.904952
6750,7.905181
6751,7.905411
6752,7.905641
6753,7.905872
6754,7.906104
6755,7.906337
6756,7.90657
6757,7.906803
6758,7.907037
6759,7.907272
6760,7.907507
6761,7.907743
6762,7.907979
6763,7.908216
6764,7.908453
6765,7.908691
6766,7.908929
6767,7.909167
6768,7.909405
6769,7.909645
6770,7.909884
6771,7.910124
6772,7.910364
6773,7.910605
6774,7.910845
6775,7.911086
6776,7.911328
6777,7.911569
6778,7.911811
6779,7.912053
6780,7.912295
6781,7.912537
6782,7.91278
6783,7.913022
6784,7.913265
6785,7.913508
6786,7.913751
6787,7.913993
6788,7.914237
6789,7.91448
6790,7.914723
6791,7.914966
6792,7.915209
6793,7.915452
6794,7.915695
6795,7.915938
6796,7.916181
6797,7.916423
6798,7.916666
6799,7.916909
6800,7.917151
6801,7.917393
6802,7.917635
6803,7.917877
6804,7.918119
6805,7.91836
6806,7.918602
6807,7.918842
6808,7.919083
6809,7.919324
6810,7.919564
6811,7.919804
6812,7.920043
6813,7.920282
6814,7.920521
6815,7.920759
6816,7.920997
6817,7.921235
6818,7.921472
6819,7.921708
6820,7.921945
6821,7.92218
6822,7.922415
6823,7.92265
6824,7.922884
6825,7.923118
6826,7.923351
6827,7.923583
6828,7.923815
6829,7.924047
6830,7.924277
6831,7.924507
6832,7.924737
6833,7.924965
6834,7.925194
6835,7.925421
6836,7.925648
6837,7.925873
6838,7.926098
6839,7.926323
6840,7.926546
6841,7.926769
6842,7.926991
6843,7.927212
6844,7.927433
6845,7.927652
6846,7.927871
6847,7.928088
6848,7.928305
6849,7.928521
6850,7.928736
6851,7.92895
6852,7.929163
6853,7.929375
6854,7.929586
6855,7.929796
6856,7.930005
6857,7.930213
6858,7.93042
6859,7.930626
6860,7.93083
6861,7.931034
6862,7.931237
6863,7.931438
6864,7.931638
6865,7.931837
6866,7.932035
6867,7.932232
6868,7.932428
6869,7.932622
6870,7.932815
6871,7.933006
6872,7.933197
6873,7.933386
6874,7.933574
6875,7.933761
6876,7.933946
6877,7.93413
6878,7.934312
6879,7.934494
6880,7.934673
6881,7.934852
6882,7.935029
6883,7.935204
6884,7.935378
6885,7.935551
6886,7.935722
6887,7.935892
6888,7.93606
6889,7.936226
6890,7.936391
6891,7.936555
6892,7.936717
6893,7.936877
6894,7.937036
6895,7.937193
6896,7.937348
6897,7.937502
6898,7.937654
6899,7.937805
6900,7.937954
6901,7.938101
6902,7.938246
6903,7.93839
6904,7.938531
6905,7.938672
6906,7.93881
6907,7.938946
6908,7.939081
6909,7.939214
6910,7.939345
6911,7.939474
6912,7.939602
6913,7.939727
6914,7.939851
6915,7.939973
6916,7.940093
6917,7.94021
6918,7.940326
6919,7.94044
6920,7.940552
6921,7.940662
6922,7.94077
6923,7.940876
6924,7.94098
6925,7.941082
6926,7.941183
6927,7.941283
6928,7.941382
6929,7.94148
6930,7.941577
6931,7.941673
6932,7.941768
6933,7.941862
6934,7.941954
6935,7.942046
6936,7.942137
6937,7.942227
6938,7.942316
6939,7.942404
6940,7.94249
6941,7.942576
6942,7.942661
6943,7.942745
6944,7.942828
6945,7.942911
6946,7.942992
6947,7.943072
6948,7.943152
6949,7.94323
6950,7.943308
6951,7.943385
6952,7.943461
6953,7.943536
6954,7.94361
6955,7.943684
6956,7.943756
6957,7.943828
6958,7.943899
6959,7.943969
6960,7.944038
6961,7.944107
6962,7.944175
6963,7.944242
6964,7.944308
6965,7.944373
6966,7.944438
6967,7.944502
6968,7.944565
6969,7.944628
6970,7.94469
6971,7.944751
6972,7.944811
6973,7.944871
6974,7.94493
6975,7.944989
6976,7.945046
6977,7.945103
6978,7.94516
6979,7.945215
6980,7.945271
6981,7.945325
6982,7.945379
6983,7.945432
6984,7.945485
6985,7.945537
6986,7.945589
6987,7.94564
6988,7.94569
6989,7.94574
6990,7.945789
6991,7.945838
6992,7.945886
6993,7.945934
6994,7.945981
6995,7.946028
6996,7.946074
6997,7.946119
6998,7.946165
6999,7.946209
7000,7.946254
7001,7.946297
7002,7.946341
7003,7.946384
7004,7.946426
7005,7.946468
7006,7.94651
7007,7.946551
7008,7.946591
7009,7.946632
7010,7.946672
7011,7.946711
7012,7.946751
7013,7.946789
7014,7.946828
7015,7.946866
7016,7.946904
7017,7.946942
7018,7.946979
7019,7.947016
7020,7.947052
7021,7.947088
7022,7.947124
7023,7.94716
7024,7.947195
7025,7.94723
7026,7.947265
7027,7.9473
7028,7.947334
7029,7.947368
7030,7.947402
7031,7.947436
7032,7.947469
7033,7.947503
7034,7.947536
7035,7.947569
7036,7.947601
7037,7.947634
7038,7.947666
7039,7.947698
7040,7.94773
7041,7.947762
7042,7.947794
7043,7.947826
7044,7.947857
7045,7.947888
7046,7.94792
7047,7.947951
7048,7.947982
7049,7.948013
7050,7.948044
7051,7.948075
7052,7.948105
7053,7.948136
7054,7.948167
7055,7.948198
7056,7.948228
7057,7.948259
7058,7.94829
7059,7.94832
7060,7.948351
7061,7.948381
7062,7.948412
7063,7.948443
7064,7.948473
7065,7.948504
7066,7.948535
7067,7.948566
7068,7.948597
7069,7.948628
7070,7.948659
7071,7.94869
7072,7.948721
7073,7.948753
7074,7.948784
7075,7.948816
7076,7.948847
7077,7.948879
7078,7.948911
7079,7.948943
7080,7.948976
7081,7.949008
7082,7.949041
7083,7.949074
7084,7.949106
7085,7.94914
7086,7.949173
7087,7.949207
7088,7.94924
7089,7.949274
7090,7.949309
7091,7.949343
7092,7.949378
7093,7.949413
7094,7.949448
7095,7.949483
7096,7.949519
7097,7.949555
7098,7.949592
7099,7.949628
7100,7.949665
7101,7.949703
7102,7.94974
7103,7.949778
7104,7.949816
7105,7.949855
7106,7.949894
7107,7.949933
7108,7.949972
7109,7.950011
7110,7.950049
7111,7.950088
7112,7.950127
7113,7.950165
7114,7.950203
7115,7.950241
7116,7.950279
7117,7.950318
7118,7.950355
7119,7.950393
7120,7.950431
7121,7.950469
7122,7.950506
